Table Name,State Code,District Code,Area Name,Area,Present Age,Total Women,Total Ever Married Women,Total Ever Married Women - Parity - 0,Total Ever Married Women - Parity - 1,Total Ever Married Women - Parity - 2,Total Ever Married Women - Parity - 3,Total Ever Married Women - Parity - 4,Total Ever Married Women - Parity - 5,Total Ever Married Women - Parity - 6,Total Ever Married Women - Parity - 7+,Total Children Ever Born - Persons,Total Children Ever Born - Male,Total Children Ever Born - Female
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,40-44,1717,1659,123,183,381,364,226,154,113,115,5296,2652,2644
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,45-49,1478,1448,96,114,315,281,223,147,108,164,5201,2746,2455
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,50-54,1140,1126,91,74,167,202,178,138,93,183,4494,2327,2167
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,55-59,1109,1098,66,63,123,137,164,153,128,264,5171,2681,2490
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,60-64,790,782,54,44,62,84,100,111,108,219,3895,2064,1831
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,65-69,516,508,40,32,40,50,68,63,54,161,2560,1327,1233
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,70-74,344,336,28,27,18,29,34,43,42,115,1752,902,850
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,75-79,207,206,16,16,15,20,18,28,26,67,1044,548,496
F0131,31,0,Union Territory - LAKSHADWEEP,Urban,80+,225,219,22,13,22,22,18,26,24,72,1076,549,527
F0132,32,0,State - KERALA,Total,All Ages,17378649,11368550,1284470,1974121,4212336,1985930,826524,432056,262413,390700,26575512,13645086,12930426
F0132,32,0,State - KERALA,Total,Less than 15,3841333,23183,17245,1701,4237,0,0,0,0,0,10175,5028,5147
F0132,32,0,State - KERALA,Total,15-19,1282253,162983,119846,34881,5371,1441,1444,0,0,0,55722,28192,27530
F0132,32,0,State - KERALA,Total,20-24,1366983,798524,308928,354049,116013,14828,2610,587,441,1068,654655,332021,322634
F0132,32,0,State - KERALA,Total,25-29,1400114,1233276,217741,444625,443896,104854,16640,2513,993,2014,1748460,890198,858262
F0132,32,0,State - KERALA,Total,30-34,1327284,1261059,116697,259161,625819,200497,45213,8621,2413,2638,2372315,1210819,1161496
F0132,32,0,State - KERALA,Total,35-39,1417854,1368664,94957,200656,727482,248540,69389,18738,5331,3571,2832613,1452387,1380226
F0132,32,0,State - KERALA,Total,40-44,1295074,1255521,76174,162496,663446,243170,71236,23950,8670,6379,2725964,1403838,1322126
F0132,32,0,State - KERALA,Total,45-49,1242932,1205698,69828,146754,580059,268802,82810,32272,13453,11720,2779263,1436620,1342643
F0132,32,0,State - KERALA,Total,50-54,996954,964342,55612,104776,386851,252968,88731,37905,18428,19071,2444655,1266732,1177923
F0132,32,0,State - KERALA,Total,55-59,880881,852599,50427,85033,278899,230634,101992,48485,25845,31284,2392334,1236322,1156012
F0132,32,0,State - KERALA,Total,60-64,729535,704477,44664,63325,171564,174896,107827,60342,34860,46999,2254325,1159574,1094751
F0132,32,0,State - KERALA,Total,65-69,542902,525380,34080,41141,90693,106536,89757,62416,40476,60281,1946824,998243,948581
F0132,32,0,State - KERALA,Total,70-74,406810,393092,27495,28846,51394,63993,64674,53847,39948,62895,1601968,819948,782020
F0132,32,0,State - KERALA,Total,75-79,293050,283334,20741,20440,30722,37145,41896,39793,32859,59738,1245130,635375,609755
F0132,32,0,State - KERALA,Total,80+,337501,326703,27220,24597,33219,36393,41715,42301,38499,82759,1493156,760625,732531
F0132,32,0,State - KERALA,Rural,All Ages,9063081,5923425,645684,980441,2183096,1074159,447321,234075,142797,215852,14144401,7259213,6885188
F0132,32,0,State - KERALA,Rural,Less than 15,2030099,12036,9006,896,2134,0,0,0,0,0,5164,2593,2571
F0132,32,0,State - KERALA,Rural,15-19,669609,91461,65690,21175,3046,780,770,0,0,0,32687,16598,16089
F0132,32,0,State - KERALA,Rural,20-24,705778,414588,154416,183302,65463,8816,1502,299,240,550,353795,179298,174497
F0132,32,0,State - KERALA,Rural,25-29,729997,639340,109454,222383,235096,59678,9767,1487,498,977,929041,474233,454808
F0132,32,0,State - KERALA,Rural,30-34,685286,649903,57569,125813,324472,109374,25050,4865,1369,1391,1246922,636934,609988
F0132,32,0,State - KERALA,Rural,35-39,736288,711573,46566,96329,378346,137566,37667,10145,2958,1996,1500554,768716,731838
F0132,32,0,State - KERALA,Rural,40-44,667921,649285,37306,77849,343048,132871,37723,12407,4492,3589,1430700,736750,693950
F0132,32,0,State - KERALA,Rural,45-49,649445,632263,35025,72109,303912,146150,44506,16983,7204,6374,1475014,762613,712401
F0132,32,0,State - KERALA,Rural,50-54,516245,501618,27547,51156,198517,136278,47931,20240,9780,10169,1289997,667673,622324
F0132,32,0,State - KERALA,Rural,55-59,456523,443934,25006,41763,140379,123346,55979,26515,13931,17015,1269861,655283,614578
F0132,32,0,State - KERALA,Rural,60-64,373570,362613,22132,30552,84107,90868,57866,32663,18888,25537,1186749,609742,577007
F0132,32,0,State - KERALA,Rural,65-69,284728,276559,17047,20411,45320,56064,48381,33894,22123,33319,1046594,536070,510524
F0132,32,0,State - KERALA,Rural,70-74,211313,205152,13421,13887,25253,33032,34515,29178,21512,34354,856077,437994,418083
F0132,32,0,State - KERALA,Rural,75-79,154915,150520,10250,9926,15458,19315,22602,21681,18002,33286,678195,345900,332295
F0132,32,0,State - KERALA,Rural,80+,182706,177834,13933,12115,17293,19359,22747,23559,21689,47139,833780,424113,409667
F0132,32,0,State - KERALA,Urban,All Ages,8315568,5445125,638786,993680,2029240,911771,379203,197981,119616,174848,12431111,6385873,6045238
F0132,32,0,State - KERALA,Urban,Less than 15,1811234,11147,8239,805,2103,0,0,0,0,0,5011,2435,2576
F0132,32,0,State - KERALA,Urban,15-19,612644,71522,54156,13706,2325,661,674,0,0,0,23035,11594,11441
F0132,32,0,State - KERALA,Urban,20-24,661205,383936,154512,170747,50550,6012,1108,288,201,518,300860,152723,148137
F0132,32,0,State - KERALA,Urban,25-29,670117,593936,108287,222242,208800,45176,6873,1026,495,1037,819419,415965,403454
F0132,32,0,State - KERALA,Urban,30-34,641998,611156,59128,133348,301347,91123,20163,3756,1044,1247,1125393,573885,551508
F0132,32,0,State - KERALA,Urban,35-39,681566,657091,48391,104327,349136,110974,31722,8593,2373,1575,1332059,683671,648388
F0132,32,0,State - KERALA,Urban,40-44,627153,606236,38868,84647,320398,110299,33513,11543,4178,2790,1295264,667088,628176
F0132,32,0,State - KERALA,Urban,45-49,593487,573435,34803,74645,276147,122652,38304,15289,6249,5346,1304249,674007,630242
F0132,32,0,State - KERALA,Urban,50-54,480709,462724,28065,53620,188334,116690,40800,17665,8648,8902,1154658,599059,555599
F0132,32,0,State - KERALA,Urban,55-59,424358,408665,25421,43270,138520,107288,46013,21970,11914,14269,1122473,581039,541434
F0132,32,0,State - KERALA,Urban,60-64,355965,341864,22532,32773,87457,84028,49961,27679,15972,21462,1067576,549832,517744
F0132,32,0,State - KERALA,Urban,65-69,258174,248821,17033,20730,45373,50472,41376,28522,18353,26962,900230,462173,438057
F0132,32,0,State - KERALA,Urban,70-74,195497,187940,14074,14959,26141,30961,30159,24669,18436,28541,745891,381954,363937
F0132,32,0,State - KERALA,Urban,75-79,138135,132814,10491,10514,15264,17830,19294,18112,14857,26452,566935,289475,277460
F0132,32,0,State - KERALA,Urban,80+,154795,148869,13287,12482,15926,17034,18968,18742,16810,35620,659376,336512,322864
F0133,33,0,State - TAMIL NADU,Total,All Ages,36009055,23223396,3659329,4032127,7507081,4128771,1927543,955962,492929,519654,51002244,26817791,24184453
F0133,33,0,State - TAMIL NADU,Total,Less than 15,8252642,65200,48345,5788,11067,0,0,0,0,0,27922,14214,13708
F0133,33,0,State - TAMIL NADU,Total,15-19,3023954,457314,334042,86731,25685,6222,4634,0,0,0,175303,90244,85059
F0133,33,0,State - TAMIL NADU,Total,20-24,3256739,1966523,770882,652961,438818,81025,14208,3140,1493,3996,1885618,975379,910239
F0133,33,0,State - TAMIL NADU,Total,25-29,3426372,3038570,600288,784310,1204249,353831,69609,13800,4446,8037,4694230,2438348,2255882
F0133,33,0,State - TAMIL NADU,Total,30-34,2906811,2794570,330830,485670,1294963,507037,126124,30556,9374,10016,5392169,2808646,2583523
F0133,33,0,State - TAMIL NADU,Total,35-39,3021251,2964503,271658,441574,1285525,663800,207478,61932,19294,13242,6363576,3331091,3032485
F0133,33,0,State - TAMIL NADU,Total,40-44,2514363,2475490,219153,363928,971546,578876,219816,76366,27232,18573,5613425,2963903,2649522
F0133,33,0,State - TAMIL NADU,Total,45-49,2338141,2308214,206563,322383,771560,564408,262868,107737,42395,30300,5639150,2998120,2641030
F0133,33,0,State - TAMIL NADU,Total,50-54,1827897,1803063,180303,239690,501981,421501,243813,120113,53590,42072,4732795,2519977,2212818
F0133,33,0,State - TAMIL NADU,Total,55-59,1560218,1541153,162318,189576,357263,332588,232980,135423,69691,61314,4407349,2338147,2069202
F0133,33,0,State - TAMIL NADU,Total,60-64,1404569,1385712,170709,168606,268065,257906,209112,141607,83318,86389,4201795,2214498,1987297
F0133,33,0,State - TAMIL NADU,Total,65-69,971958,958900,125191,109879,159716,158929,143031,108226,70160,83768,3104938,1632064,1472874
F0133,33,0,State - TAMIL NADU,Total,70-74,713362,703210,106086,84582,107403,103868,98732,78025,53626,70888,2284715,1195331,1089384
F0133,33,0,State - TAMIL NADU,Total,75-79,356495,351213,55843,42413,50351,47794,46288,38540,28100,41884,1171809,614590,557219
F0133,33,0,State - TAMIL NADU,Total,80+,402148,393098,71018,51675,55121,48879,47775,39875,29914,48841,1279375,668289,611086
F0133,33,0,State - TAMIL NADU,Rural,All Ages,18550525,11934983,1758064,1850259,3600800,2363907,1173683,588998,301255,298017,27939384,14648756,13290628
F0133,33,0,State - TAMIL NADU,Rural,Less than 15,4383836,32125,23775,2660,5690,0,0,0,0,0,14040,7170,6870
F0133,33,0,State - TAMIL NADU,Rural,15-19,1607865,255640,182671,51172,15114,3824,2859,0,0,0,104308,53587,50721
F0133,33,0,State - TAMIL NADU,Rural,20-24,1656464,1059857,385418,347154,259859,52996,9270,1966,923,2271,1095671,564559,531112
F0133,33,0,State - TAMIL NADU,Rural,25-29,1708000,1543383,262769,341328,643818,231729,47345,9193,2910,4291,2612280,1352089,1260191
F0133,33,0,State - TAMIL NADU,Rural,30-34,1405706,1359445,140069,188906,599738,313429,84789,20790,6253,5471,2854051,1481347,1372704
F0133,33,0,State - TAMIL NADU,Rural,35-39,1519260,1494974,122481,184358,583473,400149,139778,43263,13356,8116,3470833,1814571,1656262
F0133,33,0,State - TAMIL NADU,Rural,40-44,1251772,1234507,101012,154088,424803,329520,142445,52077,18748,11814,3026657,1596260,1430397
F0133,33,0,State - TAMIL NADU,Rural,45-49,1195482,1182743,98670,144451,346273,310569,163885,70887,28402,19606,3100885,1646100,1454785
F0133,33,0,State - TAMIL NADU,Rural,50-54,936410,926117,87967,110202,225067,219946,145019,75967,35101,26848,2598617,1378893,1219724
F0133,33,0,State - TAMIL NADU,Rural,55-59,813158,805747,80459,90331,165214,171734,133887,82823,43601,37698,2439837,1289052,1150785
F0133,33,0,State - TAMIL NADU,Rural,60-64,757736,749954,89644,86189,132845,135244,118947,84340,50702,52043,2366756,1242626,1124130
F0133,33,0,State - TAMIL NADU,Rural,65-69,532226,526725,65412,57823,84449,85678,80713,62996,41234,48420,1751602,916871,834731
F0133,33,0,State - TAMIL NADU,Rural,70-74,386460,382155,55320,44888,58046,56800,54849,43832,30153,38267,1255385,655035,600350
F0133,33,0,State - TAMIL NADU,Rural,75-79,178675,176808,26410,20478,26106,24848,24219,19955,14502,20290,593882,309968,283914
F0133,33,0,State - TAMIL NADU,Rural,80+,200214,196565,33087,25165,28485,26304,25095,20532,15201,22696,639749,332786,306963
F0133,33,0,State - TAMIL NADU,Urban,All Ages,17458530,11288413,1901265,2181868,3906281,1764864,753860,366964,191674,221637,23062860,12169035,10893825
F0133,33,0,State - TAMIL NADU,Urban,Less than 15,3868806,33075,24570,3128,5377,0,0,0,0,0,13882,7044,6838
F0133,33,0,State - TAMIL NADU,Urban,15-19,1416089,201674,151371,35559,10571,2398,1775,0,0,0,70995,36657,34338
F0133,33,0,State - TAMIL NADU,Urban,20-24,1600275,906666,385464,305807,178959,28029,4938,1174,570,1725,789947,410820,379127
F0133,33,0,State - TAMIL NADU,Urban,25-29,1718372,1495187,337519,442982,560431,122102,22264,4607,1536,3746,2081950,1086259,995691
F0133,33,0,State - TAMIL NADU,Urban,30-34,1501105,1435125,190761,296764,695225,193608,41335,9766,3121,4545,2538118,1327299,1210819
F0133,33,0,State - TAMIL NADU,Urban,35-39,1501991,1469529,149177,257216,702052,263651,67700,18669,5938,5126,2892743,1516520,1376223
F0133,33,0,State - TAMIL NADU,Urban,40-44,1262591,1240983,118141,209840,546743,249356,77371,24289,8484,6759,2586768,1367643,1219125
F0133,33,0,State - TAMIL NADU,Urban,45-49,1142659,1125471,107893,177932,425287,253839,98983,36850,13993,10694,2538265,1352020,1186245
F0133,33,0,State - TAMIL NADU,Urban,50-54,891487,876946,92336,129488,276914,201555,98794,44146,18489,15224,2134178,1141084,993094
F0133,33,0,State - TAMIL NADU,Urban,55-59,747060,735406,81859,99245,192049,160854,99093,52600,26090,23616,1967512,1049095,918417
F0133,33,0,State - TAMIL NADU,Urban,60-64,646833,635758,81065,82417,135220,122662,90165,57267,32616,34346,1835039,971872,863167
F0133,33,0,State - TAMIL NADU,Urban,65-69,439732,432175,59779,52056,75267,73251,62318,45230,28926,35348,1353336,715193,638143
F0133,33,0,State - TAMIL NADU,Urban,70-74,326902,321055,50766,39694,49357,47068,43883,34193,23473,32621,1029330,540296,489034
F0133,33,0,State - TAMIL NADU,Urban,75-79,177820,174405,29433,21935,24245,22946,22069,18585,13598,21594,577927,304622,273305
F0133,33,0,State - TAMIL NADU,Urban,80+,201934,196533,37931,26510,26636,22575,22680,19343,14713,26145,639626,335503,304123
F0134,34,0,Union Territory - PUDUCHERRY,Total,All Ages,635442,398388,54662,79953,136234,66899,29341,13919,8026,9354,863032,432708,430324
F0134,34,0,Union Territory - PUDUCHERRY,Total,Less than 15,146426,1051,782,110,159,0,0,0,0,0,428,209,219
F0134,34,0,Union Territory - PUDUCHERRY,Total,15-19,50085,5777,3939,1264,408,88,78,0,0,0,2656,1306,1350
F0134,34,0,Union Territory - PUDUCHERRY,Total,20-24,57532,29568,11297,11105,5698,997,269,52,60,90,27871,13335,14536
F0134,34,0,Union Territory - PUDUCHERRY,Total,25-29,63192,53142,11149,17029,19029,4388,1118,153,150,126,75431,36646,38785
F0134,34,0,Union Territory - PUDUCHERRY,Total,30-34,57309,54219,6216,12124,25799,7384,2018,325,184,169,98067,48140,49927
F0134,34,0,Union Territory - PUDUCHERRY,Total,35-39,54804,53311,4283,9705,25989,9948,2481,559,197,149,106629,54047,52582
F0134,34,0,Union Territory - PUDUCHERRY,Total,40-44,44297,43342,3158,7256,19353,9696,2725,756,214,184,92475,47494,44981
F0134,34,0,Union Territory - PUDUCHERRY,Total,45-49,38680,37902,2736,5900,14363,9834,3380,1091,360,238,87148,44984,42164
F0134,34,0,Union Territory - PUDUCHERRY,Total,50-54,30065,29413,2232,4140,8787,8014,3695,1481,643,421,75064,38583,36481
F0134,34,0,Union Territory - PUDUCHERRY,Total,55-59,25494,24903,1939,3144,5926,6141,3900,2084,989,780,71447,36426,35021
F0134,34,0,Union Territory - PUDUCHERRY,Total,60-64,23330,22805,2016,2849,4437,4361,3714,2555,1441,1432,72291,36238,36053
F0134,34,0,Union Territory - PUDUCHERRY,Total,65-69,15829,15488,1532,1858,2398,2470,2392,1804,1347,1687,54012,26867,27145
F0134,34,0,Union Territory - PUDUCHERRY,Total,70-74,12660,12364,1390,1571,1727,1703,1719,1469,1121,1664,44456,21710,22746
F0134,34,0,Union Territory - PUDUCHERRY,Total,75-79,7295,7117,888,848,965,873,905,804,669,1165,26605,12861,13744
F0134,34,0,Union Territory - PUDUCHERRY,Total,80+,7903,7689,1029,1009,1117,962,921,774,637,1240,27812,13549,14263
F0134,34,0,Union Territory - PUDUCHERRY,Rural,All Ages,200293,123569,16000,20988,41172,24239,10370,5051,2788,2961,282892,145470,137422
F0134,34,0,Union Territory - PUDUCHERRY,Rural,Less than 15,48953,341,249,19,73,0,0,0,0,0,165,81,84
F0134,34,0,Union Territory - PUDUCHERRY,Rural,15-19,16625,2068,1339,512,151,44,22,0,0,0,1034,559,475
F0134,34,0,Union Territory - PUDUCHERRY,Rural,20-24,19117,10394,3657,3981,2182,412,91,16,19,36,10414,5203,5211
F0134,34,0,Union Territory - PUDUCHERRY,Rural,25-29,20398,17428,3152,4800,7118,1841,373,55,42,47,26976,13657,13319
F0134,34,0,Union Territory - PUDUCHERRY,Rural,30-34,17246,16525,1612,2680,8218,3095,714,113,46,47,32493,16343,16150
F0134,34,0,Union Territory - PUDUCHERRY,Rural,35-39,16756,16438,1146,2157,7757,4079,959,223,75,42,35647,18565,17082
F0134,34,0,Union Territory - PUDUCHERRY,Rural,40-44,12855,12692,831,1504,5125,3669,1103,321,79,60,29729,15604,14125
F0134,34,0,Union Territory - PUDUCHERRY,Rural,45-49,11610,11488,768,1276,3790,3601,1353,454,155,91,28979,15312,13667
F0134,34,0,Union Territory - PUDUCHERRY,Rural,50-54,8648,8566,653,926,2205,2483,1300,582,248,169,23698,12266,11432
F0134,34,0,Union Territory - PUDUCHERRY,Rural,55-59,7629,7557,577,840,1514,1828,1320,823,373,282,23134,11942,11192
F0134,34,0,Union Territory - PUDUCHERRY,Rural,60-64,7136,7056,611,821,1246,1282,1214,867,527,488,23288,11953,11335
F0134,34,0,Union Territory - PUDUCHERRY,Rural,65-69,4982,4932,455,541,714,799,817,618,446,542,17609,8998,8611
F0134,34,0,Union Territory - PUDUCHERRY,Rural,70-74,3889,3839,417,454,525,548,547,466,365,517,13965,7031,6934
F0134,34,0,Union Territory - PUDUCHERRY,Rural,75-79,1999,1979,234,208,241,258,256,256,218,308,7568,3836,3732
F0134,34,0,Union Territory - PUDUCHERRY,Rural,80+,2210,2169,270,255,287,288,296,254,192,327,7997,4019,3978
F0134,34,0,Union Territory - PUDUCHERRY,Urban,All Ages,435149,274819,38662,58965,95062,42660,18971,8868,5238,6393,580140,287238,292902
F0134,34,0,Union Territory - PUDUCHERRY,Urban,Less than 15,97473,710,533,91,86,0,0,0,0,0,263,128,135
F0134,34,0,Union Territory - PUDUCHERRY,Urban,15-19,33460,3709,2600,752,257,44,56,0,0,0,1622,747,875
F0134,34,0,Union Territory - PUDUCHERRY,Urban,20-24,38415,19174,7640,7124,3516,585,178,36,41,54,17457,8132,9325
F0134,34,0,Union Territory - PUDUCHERRY,Urban,25-29,42794,35714,7997,12229,11911,2547,745,98,108,79,48455,22989,25466
F0134,34,0,Union Territory - PUDUCHERRY,Urban,30-34,40063,37694,4604,9444,17581,4289,1304,212,138,122,65574,31797,33777
F0134,34,0,Union Territory - PUDUCHERRY,Urban,35-39,38048,36873,3137,7548,18232,5869,1522,336,122,107,70982,35482,35500
F0134,34,0,Union Territory - PUDUCHERRY,Urban,40-44,31442,30650,2327,5752,14228,6027,1622,435,135,124,62746,31890,30856
F0134,34,0,Union Territory - PUDUCHERRY,Urban,45-49,27070,26414,1968,4624,10573,6233,2027,637,205,147,58169,29672,28497
F0134,34,0,Union Territory - PUDUCHERRY,Urban,50-54,21417,20847,1579,3214,6582,5531,2395,899,395,252,51366,26317,25049
F0134,34,0,Union Territory - PUDUCHERRY,Urban,55-59,17865,17346,1362,2304,4412,4313,2580,1261,616,498,48313,24484,23829
F0134,34,0,Union Territory - PUDUCHERRY,Urban,60-64,16194,15749,1405,2028,3191,3079,2500,1688,914,944,49003,24285,24718
F0134,34,0,Union Territory - PUDUCHERRY,Urban,65-69,10847,10556,1077,1317,1684,1671,1575,1186,901,1145,36403,17869,18534
F0134,34,0,Union Territory - PUDUCHERRY,Urban,70-74,8771,8525,973,1117,1202,1155,1172,1003,756,1147,30491,14679,15812
F0134,34,0,Union Territory - PUDUCHERRY,Urban,75-79,5296,5138,654,640,724,615,649,548,451,857,19037,9025,10012
F0134,34,0,Union Territory - PUDUCHERRY,Urban,80+,5693,5520,759,754,830,674,625,520,445,913,19815,9530,10285
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,All Ages,177710,106115,12354,21132,31997,18861,9879,5253,2840,3799,255450,131228,124222
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,Less than 15,45404,264,178,33,53,0,0,0,0,0,139,74,65
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,15-19,15760,2440,1578,660,138,41,23,0,0,0,1151,573,578
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,20-24,17587,10690,3373,4584,2156,398,106,23,18,32,10976,5440,5536
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,25-29,19492,16159,2674,5264,5787,1818,426,99,47,44,25131,12639,12492
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,30-34,16364,15174,1458,3472,6492,2570,801,227,78,76,29574,14827,14747
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,35-39,15672,15024,864,2359,6417,3516,1189,412,140,127,34398,17518,16880
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,40-44,11922,11577,594,1539,4178,3057,1314,502,231,162,29495,15305,14190
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,45-49,10591,10410,449,1184,2938,2833,1670,772,314,250,29955,15459,14496
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,50-54,7586,7460,308,716,1648,1802,1431,837,362,356,24315,12692,11623
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,55-59,5924,5823,270,450,979,1228,1134,817,459,486,21334,11210,10124
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,60-64,4569,4472,219,345,573,776,774,660,429,696,18413,9594,8819
F0135,35,0,Union Territory - ANDAMAN & NICOBAR ISLANDS,Total,65-69,2796,2733,134,200,272,368,480,405,312,562,12322,6355,5967
